,Datetime,COP,CVX,EOG,EPD,MPC,OXY,PSX,PXD,SLB,XOM,SP500
3100,2023-01-09 09:30:00-05:00,118.30000305175781,177.4219970703125,127.95999908447266,25.5049991607666,117.70999908447266,65.26010131835938,104.52300262451172,232.69500732421875,55.16999816894531,110.25,3928.60009765625
3101,2023-01-09 10:30:00-05:00,119.0,177.24000549316406,128.5500030517578,25.40999984741211,117.40499877929688,65.30000305175781,104.33499908447266,231.9698944091797,56.040000915527344,110.58999633789062,3949.31005859375
3102,2023-01-09 11:30:00-05:00,117.74720001220703,175.48959350585938,127.7300033569336,25.309999465942383,115.48999786376953,64.68000030517578,103.1500015258789,229.58999633789062,55.71969985961914,109.36990356445312,3942.659912109375
3103,2023-01-09 12:30:00-05:00,117.25,175.5,127.81999969482422,25.399999618530273,115.5999984741211,64.33999633789062,102.33000183105469,229.35499572753906,55.78499984741211,108.77230072021484,3933.7900390625
3104,2023-01-09 13:30:00-05:00,117.37999725341797,174.8000030517578,127.7699966430664,25.325000762939453,115.83000183105469,64.32499694824219,102.16000366210938,229.85000610351562,55.834999084472656,108.1500015258789,3919.669921875
3105,2023-01-09 14:30:00-05:00,117.58000183105469,174.9600067138672,127.30000305175781,25.325000762939453,115.51000213623047,64.09500122070312,102.05999755859375,230.25,55.79999923706055,108.33999633789062,3897.320068359375
3106,2023-01-09 15:30:00-05:00,117.37999725341797,175.22000122070312,127.7699966430664,25.329999923706055,115.75,64.06999969482422,102.0,230.05999755859375,55.630001068115234,108.4800033569336,3892.14990234375
3107,2023-01-10 09:30:00-05:00,117.94999694824219,174.8000030517578,127.13999938964844,25.43000030517578,114.87000274658203,63.73500061035156,101.43000030517578,229.60000610351562,55.560001373291016,108.80999755859375,3896.280029296875
3108,2023-01-10 10:30:00-05:00,116.80500030517578,174.02000427246094,126.4000015258789,25.405000686645508,114.08999633789062,63.400001525878906,100.72000122070312,229.27999877929688,55.27000045776367,108.05999755859375,3893.949951171875
3109,2023-01-10 11:30:00-05:00,117.23999786376953,175.14999389648438,126.89749908447266,25.434999465942383,115.5199966430664,63.779998779296875,101.68499755859375,231.0399932861328,55.59000015258789,109.0199966430664,3893.8701171875
