Date,COP,CVX,EOG,EPD,MPC,OXY,PSX,PXD,SLB,XOM,SP500
2011-11-04,35.20062255859375,64.29651641845703,38.6112060546875,10.378080368041992,13.29731273651123,63.64011764526367,,72.02998352050781,55.0136833190918,47.7535514831543,1253.22998046875
2011-11-07,35.63373565673828,65.07582092285156,38.41754150390625,10.37114429473877,13.40060806274414,64.21369171142578,,71.14867401123047,55.27788162231445,48.258338928222656,1261.1199951171875
2011-11-08,36.211204528808594,65.76453399658203,38.69855880737305,10.364204406738281,13.121716499328613,66.01915740966797,,68.48919677734375,56.37858963012695,48.79671096801758,1275.9200439453125
2011-11-09,34.956703186035156,62.99766540527344,37.30113220214844,10.206926345825195,12.746417999267578,62.90357971191406,,66.71879577636719,53.634124755859375,47.346771240234375,1229.0999755859375
2011-11-10,35.564022064208984,63.734683990478516,37.98844528198242,10.324883460998535,12.980551719665527,63.965999603271484,,71.21824645996094,54.338592529296875,48.148223876953125,1239.699951171875
2011-11-11,35.912506103515625,64.67108917236328,39.4959831237793,10.417405128479004,13.004647254943848,65.05448150634766,,72.18462371826172,56.16577911376953,48.77225112915039,1263.8499755859375
2011-11-14,35.69346618652344,64.13945007324219,39.40485382080078,10.519169807434082,12.723896980285645,63.75090789794922,,71.9217300415039,55.49067306518555,48.30727767944336,1251.780029296875
2011-11-15,35.83782196044922,62.38749313354492,38.869415283203125,10.43822193145752,12.817487716674805,64.40270233154297,,72.0841064453125,55.74751281738281,48.386802673339844,1257.81005859375
2011-11-16,34.727699279785156,61.528953552246094,38.23527526855469,10.412775993347168,11.313214302062988,63.614036560058594,,72.88040161132812,54.86692810058594,47.87290573120117,1236.9100341796875
2011-11-17,34.628135681152344,60.93830108642578,36.84164810180664,10.493729591369629,10.959675788879395,61.547882080078125,,70.40647888183594,52.62147521972656,47.63429641723633,1216.1300048828125
2011-11-18,34.4837646484375,59.59874725341797,37.15303421020508,10.574684143066406,11.375605583190918,61.4761848449707,,69.4400863647461,52.33527755737305,47.65876770019531,1215.6500244140625
2011-11-21,34.27470016479492,58.24701690673828,36.458126068115234,10.537675857543945,11.382539749145508,60.22476577758789,,68.4814453125,51.498748779296875,47.053104400634766,1192.97998046875
2011-11-22,33.921234130859375,58.70978546142578,36.06698226928711,10.507604598999023,11.618228912353516,59.722904205322266,,67.65424346923828,50.59614562988281,46.51472854614258,1188.0400390625
2011-11-23,33.31886672973633,57.0839958190918,34.78730392456055,10.308696746826172,11.379073143005371,57.20703125,,64.99476623535156,48.7983283996582,45.62762451171875,1161.7900390625
2011-11-25,32.92560577392578,56.19502639770508,34.50629806518555,10.204611778259277,11.184967994689941,56.50309371948242,,64.5077133178711,48.70293045043945,45.211605072021484,1158.6700439453125
2011-11-28,33.488136291503906,58.314002990722656,36.29862594604492,10.516858100891113,11.535042762756348,59.07109832763672,,67.96347045898438,50.7943000793457,46.398468017578125,1192.550048828125
2011-11-29,33.921234130859375,59.30038833618164,37.30113220214844,10.54924201965332,11.49691390991211,60.087890625,,69.09991455078125,51.869529724121094,47.0653190612793,1195.18994140625
2011-11-30,35.50429153442383,62.60670471191406,39.39345169067383,10.521484375,11.573168754577637,64.46136474609375,,73.08914184570312,55.47822570800781,49.21272659301758,1246.9599609375
2011-12-01,35.723323822021484,62.00389099121094,38.9339714050293,10.734272003173828,11.767265319824219,63.112152099609375,,72.47066497802734,55.13945770263672,48.8150634765625,1244.5799560546875
2011-12-02,36.11661911010742,61.91865158081055,38.94536209106445,10.704206466674805,11.545440673828125,62.51902389526367,,71.7826156616211,55.2425537109375,48.8150634765625,1244.280029296875
